Census Tract,"CalEnviroScreen
3.0 Score","CalEnviroScreen 3.0 
Percentile Range","Pollution Burden
Percentile","Population Characteristics
Percentile",Total Population,California County,Approximate Zip Code,"Nearby City 
(to help approximate location only)"
6019001100,94.09,95-100% (highest scores),99.95,99.70,3174,Fresno ,93706,Fresno
6071001600,90.68,95-100% (highest scores),100.00,98.11,6133,San Bernardino,91761,Ontario
6019000200,85.97,95-100% (highest scores),99.00,99.99,3167,Fresno ,93706,Fresno
6077000801,82.49,95-100% (highest scores),99.59,97.72,6692,San Joaquin,95203,Stockton
6019001500,82.03,95-100% (highest scores),99.99,92.76,2206,Fresno ,93725,Fresno
6037204920,80.73,95-100% (highest scores),99.88,94.89,2598,Los Angeles,90023,Los Angeles
6077000300,80.18,95-100% (highest scores),98.07,99.65,2396,San Joaquin,95203,Stockton
6019001000,80.13,95-100% (highest scores),97.35,99.91,4106,Fresno ,93706,Fresno
6037206050,79.03,95-100% (highest scores),99.90,92.96,2146,Los Angeles,90023,Los Angeles
6019000400,78.53,95-100% (highest scores),99.48,95.71,6343,Fresno ,93721,Fresno
6099002100,78.52,95-100% (highest scores),99.15,97.10,4165,Stanislaus ,95354,Modesto
6029002500,78.41,95-100% (highest scores),98.82,97.84,9122,Kern ,93307,Bakersfield
6019000600,78.41,95-100% (highest scores),98.11,99.19,6161,Fresno ,93721,Fresno
6019001201,78.05,95-100% (highest scores),98.86,97.59,5936,Fresno ,93725,Fresno
6037205120,78.04,95-100% (highest scores),99.75,93.44,3618,Los Angeles,90023,Los Angeles
6019000902,77.65,95-100% (highest scores),95.98,99.94,5252,Fresno ,93706,Fresno
6037291220,77.50,95-100% (highest scores),99.96,88.16,3353,Los Angeles,90247,Gardena
6019001202,77.41,95-100% (highest scores),99.78,92.53,4756,Fresno ,93725,Fresno
6019000800,77.40,95-100% (highest scores),96.52,99.72,964,Fresno ,93706,Fresno
6019000300,76.71,95-100% (highest scores),97.50,99.03,3609,Fresno ,93706,Fresno
6037239202,76.04,95-100% (highest scores),96.91,99.23,4724,Los Angeles,90001,Los Angeles
6037226002,76.04,95-100% (highest scores),99.83,90.38,1604,Los Angeles,90021,Los Angeles
6077000700,76.02,95-100% (highest scores),98.84,96.34,5269,San Joaquin,95206,Stockton
6019000901,75.86,95-100% (highest scores),97.37,98.57,3151,Fresno ,93706,Fresno
6077000100,75.54,95-100% (highest scores),96.30,99.41,3863,San Joaquin,95202,Stockton
6099002302,75.19,95-100% (highest scores),97.00,98.65,4010,Stanislaus ,95351,Modesto
6071004900,74.95,95-100% (highest scores),95.44,99.58,7590,San Bernardino,92410,San Bernardino
6037535400,74.46,95-100% (highest scores),97.41,97.96,3495,Los Angeles,90002,Los Angeles
6019000700,74.16,95-100% (highest scores),96.00,99.10,3921,Fresno ,93706,Fresno
6065030300,74.06,95-100% (highest scores),98.21,96.61,4497,Riverside ,92501,Riverside
6019007100,73.78,95-100% (highest scores),98.36,95.94,7904,Fresno ,93662,Selma
6037243100,73.54,95-100% (highest scores),94.35,99.68,5350,Los Angeles,90059,Los Angeles
6037543305,73.54,95-100% (highest scores),99.76,88.26,2666,Los Angeles,90220,Compton
6071005701,73.28,95-100% (highest scores),93.62,99.81,2216,San Bernardino,92401,San Bernardino
6037204600,73.13,95-100% (highest scores),98.53,94.83,4101,Los Angeles,90023,Los Angeles
6037227010,72.68,95-100% (highest scores),98.68,93.77,4662,Los Angeles,90011,Los Angeles
6099002301,72.39,95-100% (highest scores),96.68,97.54,7841,Stanislaus ,95351,Modesto
6019000100,71.95,95-100% (highest scores),97.44,96.33,2860,Fresno ,93721,Fresno
6077001900,71.89,95-100% (highest scores),97.26,96.48,5592,San Joaquin,95205,Stockton
6037206032,71.56,95-100% (highest scores),99.70,86.62,5275,Los Angeles,90033,Los Angeles
6037226001,71.53,95-100% (highest scores),99.43,88.88,2068,Los Angeles,90021,Los Angeles
6037239501,71.36,95-100% (highest scores),94.54,98.71,3454,Los Angeles,90001,Los Angeles
6019002000,71.34,95-100% (highest scores),96.23,97.30,6369,Fresno ,93728,Fresno
6077005119,71.30,95-100% (highest scores),99.98,79.47,6006,San Joaquin,95330,Lathrop
6037203100,71.05,95-100% (highest scores),98.57,92.47,4839,Los Angeles,90033,Los Angeles
6037530700,71.03,95-100% (highest scores),98.06,94.22,2213,Los Angeles,90063,Los Angeles
6073005000,70.91,95-100% (highest scores),95.82,97.39,2227,San Diego,92113,San Diego
6037301601,70.91,95-100% (highest scores),99.85,83.28,6198,Los Angeles,91201,Glendale
6037185320,70.89,95-100% (highest scores),98.34,93.05,3081,Los Angeles,90065,Los Angeles
6037543202,70.82,95-100% (highest scores),97.65,94.74,4867,Los Angeles,90220,Compton
6065030502,70.63,95-100% (highest scores),98.95,90.60,2220,Riverside ,92507,Riverside
6071012500,70.61,95-100% (highest scores),96.61,96.39,4268,San Bernardino,92324,Colton
6037531302,70.59,95-100% (highest scores),99.28,88.69,6709,Los Angeles,90023,Los Angeles
6019001301,70.56,95-100% (highest scores),89.62,99.96,5653,Fresno ,93702,Fresno
6019002502,70.56,95-100% (highest scores),87.36,100.00,5431,Fresno ,93702,Fresno
6037402801,70.39,95-100% (highest scores),97.17,95.27,5170,Los Angeles,91766,Pomona
6019001304,70.21,95-100% (highest scores),93.65,98.59,5796,Fresno ,93702,Fresno
6077002201,70.16,95-100% (highest scores),90.40,99.82,2771,San Joaquin,95206,Stockton
6037532304,69.97,95-100% (highest scores),99.79,82.77,3987,Los Angeles,90040,Los Angeles
6019001303,69.96,95-100% (highest scores),90.01,99.84,2888,Fresno ,93702,Fresno
6029002200,69.89,95-100% (highest scores),89.50,99.89,6537,Kern ,93307,Bakersfield
6037205110,69.85,95-100% (highest scores),98.78,90.19,3766,Los Angeles,90023,Los Angeles
6037570502,69.77,95-100% (highest scores),97.40,94.31,6616,Los Angeles,90805,Long Beach
6037291210,69.62,95-100% (highest scores),99.74,82.86,4967,Los Angeles,90247,Gardena
6037219901,69.47,95-100% (highest scores),95.03,97.11,5234,Los Angeles,90016,Los Angeles
6037534202,69.37,95-100% (highest scores),96.60,95.32,5790,Los Angeles,90201,Bell
6037540400,69.24,95-100% (highest scores),96.86,94.64,2384,Los Angeles,90059,Los Angeles
6065046700,69.15,95-100% (highest scores),97.75,92.91,4442,Riverside ,92518,March Air Reserve Base
6029002301,69.08,95-100% (highest scores),93.74,97.98,9743,Kern ,93307,Bakersfield
6071002501,68.99,95-100% (highest scores),98.62,89.94,5840,San Bernardino,92335,Fontana
6019008502,68.98,95-100% (highest scores),93.24,98.32,7929,Fresno ,93648,Parlier
6019000502,68.97,95-100% (highest scores),92.28,98.93,3606,Fresno ,93701,Fresno
6037242100,68.88,95-100% (highest scores),95.48,96.41,2714,Los Angeles,90002,Los Angeles
6037203500,68.82,95-100% (highest scores),99.63,83.01,3064,Los Angeles,90033,Los Angeles
6037302401,68.65,95-100% (highest scores),98.73,88.99,5944,Los Angeles,91204,Glendale
6067005301,68.64,95-100% (highest scores),94.42,97.31,1823,Sacramento ,95811,Sacramento
6037204820,68.47,95-100% (highest scores),99.23,85.94,2274,Los Angeles,90023,Los Angeles
6037532302,68.30,95-100% (highest scores),99.53,83.00,4707,Los Angeles,90023,Los Angeles
6073004900,68.27,95-100% (highest scores),94.20,97.21,5028,San Diego,92113,San Diego
6037229420,68.25,95-100% (highest scores),96.45,94.41,4729,Los Angeles,90011,Los Angeles
6037541001,68.24,95-100% (highest scores),96.54,94.25,1164,Los Angeles,90248,Gardena
6099002200,68.22,95-100% (highest scores),90.14,99.38,6223,Stanislaus ,95351,Modesto
6037534302,67.96,95-100% (highest scores),97.72,91.47,3673,Los Angeles,90201,Bell
6073003902,67.79,95-100% (highest scores),94.50,96.66,4927,San Diego,92113,San Diego
6037239701,67.77,95-100% (highest scores),86.53,99.90,4261,Los Angeles,90003,Los Angeles
6077002300,67.75,95-100% (highest scores),88.38,99.57,5020,San Joaquin,95206,Stockton
6037570301,67.72,95-100% (highest scores),93.91,97.02,7330,Los Angeles,90805,Long Beach
6071012400,67.63,95-100% (highest scores),97.61,91.25,3617,San Bernardino,92408,San Bernardino
6037128302,67.55,95-100% (highest scores),92.35,98.05,4688,Los Angeles,91411,Van Nuys
6037242700,67.52,95-100% (highest scores),89.33,99.37,5273,Los Angeles,90059,Los Angeles
6065031300,67.44,95-100% (highest scores),98.29,89.32,2651,Riverside ,92504,Riverside
6071007000,67.44,95-100% (highest scores),92.69,97.70,7898,San Bernardino,92324,Colton
6037533001,67.42,95-100% (highest scores),91.59,98.37,4527,Los Angeles,90001,Los Angeles
6037121222,67.39,95-100% (highest scores),96.34,93.59,5293,Los Angeles,91352,Sun Valley
6037532800,67.31,95-100% (highest scores),92.83,97.55,4409,Los Angeles,90001,Los Angeles
6037239601,67.30,95-100% (highest scores),89.51,99.22,3755,Los Angeles,90003,Los Angeles
6037575401,67.20,95-100% (highest scores),91.92,98.06,5155,Los Angeles,90813,Long Beach
6077002401,67.08,95-100% (highest scores),89.66,99.04,5001,San Joaquin,95206,Stockton
6037534201,67.05,95-100% (highest scores),99.44,81.57,4439,Los Angeles,90201,Bell
6037122410,66.93,95-100% (highest scores),92.15,97.78,3794,Los Angeles,91605,North Hollywood
6037239702,66.87,95-100% (highest scores),87.72,99.48,3927,Los Angeles,90003,Los Angeles
6037572800,66.79,95-100% (highest scores),91.40,98.03,839,Los Angeles,90810,Long Beach
6073003601,66.76,95-100% (highest scores),92.50,97.45,3250,San Diego,92113,San Diego
6037228100,66.68,95-100% (highest scores),96.95,91.51,4916,Los Angeles,90011,Los Angeles
6037292000,66.67,95-100% (highest scores),99.10,84.08,6543,Los Angeles,90501,Torrance
6037434001,66.54,95-100% (highest scores),99.55,80.07,4395,Los Angeles,91732,El Monte
6037122122,66.51,95-100% (highest scores),98.52,86.80,2439,Los Angeles,91352,Sun Valley
6099001500,66.48,95-100% (highest scores),98.44,87.10,6551,Stanislaus ,95358,Modesto
6037242600,66.48,95-100% (highest scores),87.88,99.34,4409,Los Angeles,90059,Los Angeles
6077000900,66.46,95-100% (highest scores),95.00,94.53,5859,San Joaquin,95203,Stockton
6037228900,66.42,95-100% (highest scores),90.16,98.39,3216,Los Angeles,90058,Los Angeles
6037433302,66.41,95-100% (highest scores),97.96,88.96,1595,Los Angeles,91732,El Monte
6099001400,66.39,95-100% (highest scores),93.90,96.04,6430,Stanislaus ,95350,Modesto
6099002402,66.28,95-100% (highest scores),89.23,98.61,5559,Stanislaus ,95358,Modesto
6071005600,66.14,95-100% (highest scores),83.72,99.95,7101,San Bernardino,92410,San Bernardino
6019003001,66.11,95-100% (highest scores),95.49,93.45,3175,Fresno ,93727,Fresno
6037402304,66.06,95-100% (highest scores),96.96,90.67,3848,Los Angeles,91768,Pomona
6037122420,66.04,95-100% (highest scores),93.30,96.29,5050,Los Angeles,91605,North Hollywood
6037536103,66.03,95-100% (highest scores),98.48,86.42,5516,Los Angeles,90280,South Gate
6037199700,66.03,95-100% (highest scores),99.45,80.29,3411,Los Angeles,90031,Los Angeles
6019006802,66.01,95-100% (highest scores),95.13,93.90,4019,Fresno ,93654,Reedley
6029002100,66.00,95-100% (highest scores),85.02,99.74,3852,Kern ,93307,Bakersfield
6037219902,65.96,95-100% (highest scores),98.54,86.00,4113,Los Angeles,90016,Los Angeles
6037206300,65.94,95-100% (highest scores),98.59,85.67,7540,Los Angeles,90013,Los Angeles
6037123206,65.93,95-100% (highest scores),94.87,94.30,2945,Los Angeles,91606,North Hollywood
6077000600,65.82,95-100% (highest scores),85.36,99.62,2279,San Joaquin,95205,Stockton
6065030104,65.81,95-100% (highest scores),98.18,87.14,6922,Riverside ,92501,Riverside
6071004004,65.79,95-100% (highest scores),99.71,77.78,5076,San Bernardino,92324,Colton
6037540901,65.75,95-100% (highest scores),92.18,97.00,4994,Los Angeles,90061,Los Angeles
6037532603,65.70,95-100% (highest scores),93.63,95.64,3319,Los Angeles,90255,Huntington Park
6029002400,65.67,95-100% (highest scores),95.97,92.16,7478,Kern ,93307,Bakersfield
6065042505,65.65,95-100% (highest scores),94.70,94.34,3639,Riverside ,92553,Moreno Valley
6071002204,65.53,95-100% (highest scores),98.16,86.90,6139,San Bernardino,92335,Fontana
6037239502,65.46,95-100% (highest scores),90.22,97.77,3372,Los Angeles,90001,Los Angeles
6019003805,65.41,95-100% (highest scores),93.76,95.13,6852,Fresno ,93722,Fresno
6037553601,65.37,95-100% (highest scores),97.92,87.31,4750,Los Angeles,90723,Paramount
6037402804,65.36,95-100% (highest scores),94.74,93.78,4085,Los Angeles,91766,Pomona
6019001800,65.35,95-100% (highest scores),98.49,85.19,4615,Fresno ,93706,Fresno
6071001813,65.35,95-100% (highest scores),98.38,85.65,4576,San Bernardino,91761,Ontario
6037534301,65.29,95-100% (highest scores),96.15,91.20,4636,Los Angeles,90201,Bell
6037206200,65.26,95-100% (highest scores),99.17,81.12,3386,Los Angeles,90012,Los Angeles
6037432801,65.18,95-100% (highest scores),96.37,90.78,2568,Los Angeles,91731,El Monte
6037601600,65.05,95-100% (highest scores),92.99,95.76,4375,Los Angeles,90304,Inglewood
6037229410,65.00,95-100% (highest scores),94.98,92.84,3343,Los Angeles,90011,Los Angeles
6037601401,64.99,95-100% (highest scores),93.67,94.68,4683,Los Angeles,90301,Inglewood
6037239602,64.92,95-100% (highest scores),88.72,98.10,3313,Los Angeles,90003,Los Angeles
6037127400,64.88,95-100% (highest scores),88.97,97.97,5818,Los Angeles,91406,Van Nuys
6037302302,64.86,95-100% (highest scores),98.22,85.66,4895,Los Angeles,91204,Glendale
6037228800,64.82,95-100% (highest scores),96.02,90.83,5575,Los Angeles,90058,Los Angeles
6071005500,64.69,95-100% (highest scores),82.49,99.85,8618,San Bernardino,92405,San Bernardino
6037533002,64.65,95-100% (highest scores),93.32,94.77,2822,Los Angeles,90001,Los Angeles
6037543100,64.64,95-100% (highest scores),97.77,86.85,6759,Los Angeles,90220,Compton
6037575801,64.47,95-100% (highest scores),89.68,97.40,2446,Los Angeles,90813,Long Beach
6077001500,64.46,95-100% (highest scores),92.07,96.00,8384,San Joaquin,95205,Stockton
6037532900,64.43,95-100% (highest scores),92.79,95.23,6681,Los Angeles,90001,Los Angeles
6029002302,64.38,95-100% (highest scores),85.81,99.02,3378,Kern ,93307,Bakersfield
6037291130,64.33,95-100% (highest scores),97.95,85.76,3582,Los Angeles,90248,Gardena
6037553701,64.32,95-100% (highest scores),97.06,88.04,4176,Los Angeles,90723,Paramount
6037535101,64.30,95-100% (highest scores),86.78,98.47,7306,Los Angeles,90001,Los Angeles
6019002601,64.22,95-100% (highest scores),82.35,99.76,5821,Fresno ,93702,Fresno
6071001309,64.22,95-100% (highest scores),91.52,96.20,4793,San Bernardino,91764,Ontario
6099001800,64.21,95-100% (highest scores),98.66,82.08,2196,Stanislaus ,95354,Modesto
6037535200,64.19,95-100% (highest scores),82.25,99.77,5820,Los Angeles,90002,Los Angeles
6037203300,64.17,95-100% (highest scores),98.76,81.65,2607,Los Angeles,90033,Los Angeles
6037404703,64.09,95-100% (highest scores),99.09,80.12,3178,Los Angeles,91706,Baldwin Park
6037242200,64.03,95-100% (highest scores),90.06,96.90,6554,Los Angeles,90002,Los Angeles
6037535603,64.01,95-100% (highest scores),93.28,94.24,3493,Los Angeles,90280,South Gate
6019001700,63.99,95-100% (highest scores),97.15,87.40,5701,Fresno ,93725,Fresno
6037570202,63.99,95-100% (highest scores),98.08,84.82,6415,Los Angeles,90805,Long Beach
6037541604,63.96,95-100% (highest scores),85.04,99.08,6207,Los Angeles,90221,Compton
6037535300,63.92,95-100% (highest scores),93.37,93.93,6251,Los Angeles,90001,Los Angeles
6037123304,63.90,95-100% (highest scores),96.03,89.96,4687,Los Angeles,91605,North Hollywood
6037536102,63.90,95-100% (highest scores),99.54,76.34,3164,Los Angeles,90280,South Gate
6037237202,63.82,95-100% (highest scores),88.70,97.36,4388,Los Angeles,90047,Los Angeles
6065030400,63.80,95-100% (highest scores),98.72,81.17,6414,Riverside ,92507,Riverside
6037542502,63.76,95-100% (highest scores),84.48,99.24,4284,Los Angeles,90220,Compton
6037127104,63.75,95-100% (highest scores),85.21,98.85,3573,Los Angeles,91405,Van Nuys
6019002800,63.65,95-100% (highest scores),80.45,99.87,5205,Fresno ,93703,Fresno
6037433901,63.58,95-100% (highest scores),96.58,88.21,5593,Los Angeles,91732,El Monte
6071004003,63.54,95-100% (highest scores),97.46,86.06,6178,San Bernardino,92316,Bloomington
6037302505,63.53,95-100% (highest scores),91.08,95.86,3749,Los Angeles,91205,Glendale
6077002000,63.53,95-100% (highest scores),91.11,95.79,3977,San Joaquin,95205,Stockton
6037188100,63.51,95-100% (highest scores),99.73,74.10,4076,Los Angeles,90039,Los Angeles
6065040204,63.49,95-100% (highest scores),95.38,90.29,3716,Riverside ,92509,Riverside
6037240500,63.49,95-100% (highest scores),82.20,99.60,5655,Los Angeles,90003,Los Angeles
6071004104,63.49,95-100% (highest scores),90.50,96.19,5257,San Bernardino,92407,San Bernardino
6037602509,63.43,95-100% (highest scores),98.98,79.88,4118,Los Angeles,90250,Hawthorne
6047001005,63.40,95-100% (highest scores),92.64,94.26,2406,Merced ,95348,Merced
6099003700,63.36,95-100% (highest scores),98.28,82.66,4796,Stanislaus ,95380,Turlock
6077002402,63.36,95-100% (highest scores),89.84,96.52,2219,San Joaquin,95206,Stockton
6037239320,63.31,95-100% (highest scores),88.71,97.01,3444,Los Angeles,90003,Los Angeles
6037542601,63.25,95-100% (highest scores),89.05,96.85,3016,Los Angeles,90222,Compton
6037122121,63.23,95-100% (highest scores),95.53,89.91,2833,Los Angeles,91352,Sun Valley
6037219800,63.22,95-100% (highest scores),87.31,97.60,3310,Los Angeles,90016,Los Angeles
6037541603,63.20,95-100% (highest scores),94.55,91.34,2983,Los Angeles,90222,Compton
6037402303,63.15,95-100% (highest scores),95.83,89.15,3996,Los Angeles,91768,Pomona
6065042209,63.05,95-100% (highest scores),98.88,79.58,4579,Riverside ,92507,Riverside
6037433801,63.04,95-100% (highest scores),96.78,86.96,6197,Los Angeles,91733,South El Monte
6037601502,63.03,95-100% (highest scores),88.94,96.71,3963,Los Angeles,90304,Inglewood
6037121020,62.91,95-100% (highest scores),93.71,92.17,3741,Los Angeles,91605,North Hollywood
6037572301,62.87,95-100% (highest scores),98.33,81.60,3833,Los Angeles,90810,Long Beach
6037204700,62.82,95-100% (highest scores),97.04,85.85,4972,Los Angeles,90023,Los Angeles
6037535606,62.70,95-100% (highest scores),91.51,94.48,1860,Los Angeles,90280,South Gate
6037239330,62.67,95-100% (highest scores),96.85,86.16,2879,Los Angeles,90001,Los Angeles
6019002400,62.67,95-100% (highest scores),83.80,98.83,4959,Fresno ,93703,Fresno
6099000304,62.64,95-100% (highest scores),98.79,79.14,5003,Stanislaus ,95367,Riverbank
6037122000,62.60,95-100% (highest scores),97.51,84.21,5446,Los Angeles,91605,North Hollywood
6037534101,62.48,95-100% (highest scores),98.93,78.47,2295,Los Angeles,90201,Bell
6077003802,62.45,95-100% (highest scores),96.17,87.25,6519,San Joaquin,95206,Stockton
6037602801,62.42,95-100% (highest scores),84.82,98.28,3819,Los Angeles,90044,Los Angeles
6099002501,62.39,95-100% (highest scores),98.13,81.67,7036,Stanislaus ,95358,Modesto
6077003900,62.38,95-100% (highest scores),96.22,87.05,1749,San Joaquin,95206,Stockton
6019001410,62.37,95-100% (highest scores),97.60,83.48,9109,Fresno ,93725,Fresno
6067000700,62.37,95-100% (highest scores),80.77,99.52,2806,Sacramento ,95814,Sacramento
6071002110,62.37,95-100% (highest scores),97.90,82.28,7020,San Bernardino,91730,Rancho Cucamonga
6037532303,62.34,95-100% (highest scores),99.66,73.02,4464,Los Angeles,90040,Los Angeles
6037123010,62.33,95-100% (highest scores),94.96,89.61,4580,Los Angeles,91352,Sun Valley
6037296210,62.31,95-100% (highest scores),86.19,97.48,3019,Los Angeles,90731,San Pedro
6037124103,62.29,95-100% (highest scores),83.30,98.79,2030,Los Angeles,91606,North Hollywood
6071005400,62.28,95-100% (highest scores),81.99,99.28,6590,San Bernardino,92405,San Bernardino
6037104703,62.25,95-100% (highest scores),96.79,85.69,2397,Los Angeles,91331,Pacoima
6037239310,62.24,95-100% (highest scores),82.85,98.98,3996,Los Angeles,90003,Los Angeles
6037575802,62.21,95-100% (highest scores),83.34,98.70,5167,Los Angeles,90813,Long Beach
6037541002,62.20,95-100% (highest scores),99.84,70.32,3209,Los Angeles,90746,Carson
6037229300,62.20,95-100% (highest scores),87.92,96.59,5498,Los Angeles,90011,Los Angeles
6037602600,62.19,95-100% (highest scores),98.61,79.49,7910,Los Angeles,90249,Gardena
6037570402,62.14,95-100% (highest scores),95.22,88.72,3496,Los Angeles,90805,Long Beach
6037224010,62.14,95-100% (highest scores),94.08,90.69,2433,Los Angeles,90015,Los Angeles
6071001400,62.13,95-100% (highest scores),97.22,84.12,2923,San Bernardino,91762,Ontario
6031001100,62.11,95-100% (highest scores),87.98,96.49,6613,Kings ,93230,Hanford
6037294620,62.11,95-100% (highest scores),95.37,88.35,4219,Los Angeles,90744,Wilmington
6037294900,62.08,95-100% (highest scores),89.45,95.56,3265,Los Angeles,90744,Wilmington
6071001501,62.04,95-100% (highest scores),93.55,91.26,4052,San Bernardino,91764,Ontario
6037294830,61.94,95-100% (highest scores),89.41,95.43,3707,Los Angeles,90744,Wilmington
6099001700,61.93,95-100% (highest scores),92.93,92.14,2589,Stanislaus ,95351,Modesto
6099001601,61.91,95-100% (highest scores),79.19,99.61,4803,Stanislaus ,95351,Modesto
6071005800,61.90,95-100% (highest scores),77.87,99.80,3981,San Bernardino,92410,San Bernardino
6037541100,61.88,95-100% (highest scores),95.01,88.60,3321,Los Angeles,90220,Compton
6037533806,61.85,95-100% (highest scores),97.39,83.11,4165,Los Angeles,90201,Bell
6037542402,61.84,95-100% (highest scores),97.81,81.81,3152,Los Angeles,90221,Compton
6077002701,61.84,95-100% (highest scores),97.56,82.55,6409,San Joaquin,95215,Stockton
6037208000,61.81,95-100% (highest scores),99.37,74.76,6893,Los Angeles,90026,Los Angeles
6037229100,61.66,95-100% (highest scores),94.40,89.89,4557,Los Angeles,90011,Los Angeles
6037301602,61.64,95-100% (highest scores),99.60,72.39,3908,Los Angeles,91201,Glendale
6037533901,61.59,95-100% (highest scores),98.97,77.06,6065,Los Angeles,90201,Bell
6001409000,61.56,95-100% (highest scores),87.57,96.28,3552,Alameda ,94621,Oakland
6037541400,61.50,95-100% (highest scores),84.26,97.92,7312,Los Angeles,90222,Compton
6037534102,61.47,95-100% (highest scores),97.14,83.13,6263,Los Angeles,90201,Bell
6037573201,61.46,95-100% (highest scores),85.49,97.19,4930,Los Angeles,90806,Long Beach
6037531301,61.45,95-100% (highest scores),95.81,86.56,5601,Los Angeles,90023,Los Angeles
6037553702,61.44,95-100% (highest scores),91.77,92.72,4902,Los Angeles,90723,Paramount
6037536104,61.42,95-100% (highest scores),99.29,74.65,4052,Los Angeles,90280,South Gate
6037535001,61.39,95-100% (highest scores),85.35,97.23,4325,Los Angeles,90001,Los Angeles
6037543000,61.35,95-100% (highest scores),92.71,91.50,4345,Los Angeles,90220,Compton
6019000501,61.30,95-100% (highest scores),90.58,93.58,2815,Fresno ,93721,Fresno
6099003802,61.27,95-100% (highest scores),87.38,96.09,5860,Stanislaus ,95380,Turlock
6037404802,61.25,95-100% (highest scores),90.43,93.71,4335,Los Angeles,91706,Baldwin Park
6037542401,61.23,95-100% (highest scores),92.55,91.66,4912,Los Angeles,90221,Compton
6037199000,61.19,95-100% (highest scores),99.18,74.93,5066,Los Angeles,90031,Los Angeles
6037187102,61.18,95-100% (highest scores),99.02,76.18,3254,Los Angeles,90039,Los Angeles
6037553801,61.13,95-100% (highest scores),92.11,92.08,4174,Los Angeles,90723,Paramount
6071001504,61.09,95-100% (highest scores),93.12,90.58,5676,San Bernardino,91764,Ontario
6037232500,61.01,95-100% (highest scores),85.38,96.97,4619,Los Angeles,90062,Los Angeles
6037404702,60.99,95-100% (highest scores),96.57,83.91,5882,Los Angeles,91706,Baldwin Park
6099000803,60.92,95-100% (highest scores),89.12,94.40,4789,Stanislaus ,95350,Modesto
6037241001,60.89,95-100% (highest scores),81.46,98.49,4285,Los Angeles,90061,Los Angeles
6037402702,60.81,95-100% (highest scores),95.57,85.98,6313,Los Angeles,91767,Pomona
6037240200,60.81,95-100% (highest scores),80.61,98.81,5252,Los Angeles,90003,Los Angeles
6071001803,60.80,95-100% (highest scores),99.94,64.62,2985,San Bernardino,91761,Ontario
6037530902,60.65,95-100% (highest scores),83.26,97.69,4160,Los Angeles,90063,Los Angeles
6037602002,60.64,95-100% (highest scores),94.10,88.70,3195,Los Angeles,90250,Hawthorne
6071007200,60.58,95-100% (highest scores),97.80,80.09,6798,San Bernardino,92408,San Bernardino
6037433102,60.51,95-100% (highest scores),96.09,84.27,5085,Los Angeles,91733,South El Monte
6037550000,60.50,95-100% (highest scores),90.13,92.95,1146,Los Angeles,90650,Norwalk
6037540000,60.44,95-100% (highest scores),91.43,91.70,6973,Los Angeles,90262,Lynwood
6019004404,60.38,95-100% (highest scores),94.71,87.00,3556,Fresno ,93650,Fresno
6037220100,60.35,95-100% (highest scores),94.88,86.59,2334,Los Angeles,90016,Los Angeles
6037540700,60.24,95-100% (highest scores),88.57,93.97,3014,Los Angeles,90059,Los Angeles
6037404701,60.18,95-100% (highest scores),95.71,84.63,5873,Los Angeles,91706,Baldwin Park
6037531602,60.12,95-100% (highest scores),85.07,96.43,4494,Los Angeles,90022,Los Angeles
6037204910,60.12,95-100% (highest scores),96.24,83.02,3105,Los Angeles,90023,Los Angeles
6037543400,60.10,95-100% (highest scores),98.94,74.89,4090,Los Angeles,90746,Carson
6037239801,60.09,95-100% (highest scores),82.30,97.73,3412,Los Angeles,90001,Los Angeles
6037553802,60.08,95-100% (highest scores),97.57,79.86,6342,Los Angeles,90723,Paramount
6037530500,60.01,95-100% (highest scores),91.23,91.15,4567,Los Angeles,90022,Los Angeles
6019008501,59.95,95-100% (highest scores),90.09,92.36,4585,Fresno ,93662,Selma
6037408800,59.87,95-100% (highest scores),94.29,86.97,3738,Los Angeles,91766,Pomona
6001409100,59.87,95-100% (highest scores),82.07,97.67,2255,Alameda ,94603,Oakland
6065030103,59.83,95-100% (highest scores),98.01,78.06,2105,Riverside ,92501,Riverside
6065041410,59.81,95-100% (highest scores),97.42,79.77,3288,Riverside ,92879,Corona
6037297110,59.81,95-100% (highest scores),84.68,96.42,4679,Los Angeles,90731,San Pedro
6019002702,59.80,95-100% (highest scores),74.00,99.75,5882,Fresno ,93702,Fresno
6037530601,59.78,95-100% (highest scores),95.77,83.60,3431,Los Angeles,90063,Los Angeles
6029002000,59.77,95-100% (highest scores),86.30,95.18,7111,Kern ,93304,Bakersfield
6037541500,59.74,95-100% (highest scores),94.09,87.16,5836,Los Angeles,90222,Compton
6037572500,59.69,95-100% (highest scores),89.38,92.55,3365,Los Angeles,90810,Long Beach
6037104310,59.68,95-100% (highest scores),96.63,81.31,4921,Los Angeles,91331,Pacoima
6065042508,59.68,95-100% (highest scores),88.99,92.89,4888,Riverside ,92551,Moreno Valley
6037241120,59.67,95-100% (highest scores),74.09,99.71,4564,Los Angeles,90061,Los Angeles
6037242300,59.66,95-100% (highest scores),78.05,98.89,4586,Los Angeles,90002,Los Angeles
6001408800,59.65,95-100% (highest scores),73.64,99.79,5547,Alameda ,94621,Oakland
6029006201,59.60,95-100% (highest scores),89.92,92.04,2877,Kern ,93307,Bakersfield
6037122200,59.48,95-100% (highest scores),98.43,76.02,4141,Los Angeles,91352,Sun Valley
6037543801,59.43,95-100% (highest scores),98.15,77.00,5263,Los Angeles,90745,Carson
